2018-01-11 11:59:02.7336 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-11 14:37:45.9180 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Sergeiaf' 

2018-01-11 14:37:45.9370 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:37:45.9370 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:37:46.0189 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-11 14:37:46.0189 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-11 14:37:46.1028 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:150 to:Sergeiaf 

2018-01-11 14:37:46.1083 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,150 ,'Sergeiaf' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:37:46.2258 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:37:46.2302 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:37:46.3072 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:37:46.3857 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет 163,00 

2018-01-11 14:37:46.3857 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-11 14:37:46.4048 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-11 14:37:46.4871 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-11 14:37:46.5663 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Sergeiaf составляет -774,00 

2018-01-11 14:37:46.5748 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 53 успешно добавлена
Баланс пользователя @Infom составляет 163,00
Баланс пользователя @Sergeiaf составляет -774,00 

2018-01-11 14:38:26.5667 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:38:26.5757 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:356 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515670706 message:'/t @Svetlana_Shulgina 271 @Infom' 

2018-01-11 14:38:26.5867 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:38:26.5867 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Svetlana_Shulgina 271 @Infom' 

2018-01-11 14:38:26.6047 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Svetlana_Shulgina' 

2018-01-11 14:38:26.6047 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '271' 

2018-01-11 14:38:26.6177 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Infom' 

2018-01-11 14:38:26.6177 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Svetlana_Shulgina' 

2018-01-11 14:38:26.6177 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Svetlana_Shulgina' 

2018-01-11 14:38:26.7052 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:38:26.7052 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:38:26.7884 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Svetlana_Shulgina amount:271 to:Infom 

2018-01-11 14:38:26.7969 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Svetlana_Shulgina' ,271 ,'Infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:38:26.8934 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Svetlana_Shulgina' 

2018-01-11 14:38:26.9034 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Svetlana_Shulgina' 

2018-01-11 14:38:26.9872 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Svetlana_Shulgina'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Svetlana_Shulgina'), 0) as Bal  

2018-01-11 14:38:27.0702 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Svetlana_Shulgina составляет 0,00 

2018-01-11 14:38:27.0753 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:38:27.0753 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:38:27.1612 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:38:27.2400 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -108,00 

2018-01-11 14:38:27.2440 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 54 успешно добавлена
Баланс пользователя @Svetlana_Shulgina составляет 0,00
Баланс пользователя @Infom составляет -108,00 

2018-01-11 14:38:46.7446 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 660 

2018-01-11 14:39:55.5602 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 720 

2018-01-11 14:41:04.4686 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 780 

2018-01-11 14:42:15.2712 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 840 

2018-01-11 14:43:19.8113 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 900 

2018-01-11 14:44:24.2974 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 960 

2018-01-11 14:45:10.2590 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:45:10.2590 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:358 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515671109 message:'/cx' 

2018-01-11 14:45:10.8328 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /cx 

2018-01-11 14:45:29.2505 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1020 

2018-01-11 14:45:31.4711 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:45:31.4711 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:360 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515671130 message:'/d' 

2018-01-11 14:45:31.4811 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:45:31.4811 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:45:31.4811 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:45:31.5712 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:45:31.6538 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Infom' GROUP BY to_user 

2018-01-11 14:45:31.7339 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: Sergeiaf amount: 429,00  

2018-01-11 14:45:31.7424 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: Svetlana_Shulgina amount: 0,00  

2018-01-11 14:45:31.7424 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: TretyakRoman amount: -537,00  

2018-01-11 14:45:31.7589 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @Infom. Баланс: -108,00
 @Sergeiaf должен 429,00 @Infom
 @Infom должен 537,00 @TretyakRoman
 

2018-01-11 14:46:34.5370 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1080 

2018-01-11 14:47:41.4313 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1140 

2018-01-11 14:48:46.0974 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1200 

2018-01-11 14:49:50.5307 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1260 

2018-01-11 14:50:57.3766 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1320 

2018-01-11 14:52:03.9342 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1380 

2018-01-11 14:53:08.4114 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1440 

2018-01-11 14:53:29.9221 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:53:29.9221 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:362 user_id:288805897 chat_id:-156558308 username:TretyakRoman name: Третьяк Роман date: 1515671609 message:'/t' 

2018-01-11 14:53:30.5204 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:53:30.5204 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '' 

2018-01-11 14:53:46.9513 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:53:46.9599 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:364 user_id:288805897 chat_id:-156558308 username:TretyakRoman name: Третьяк Роман date: 1515671626 message:'/d' 

2018-01-11 14:53:46.9599 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:53:46.9735 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:53:46.9735 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:53:47.0621 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-11 14:53:47.1414 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'TretyakRoman' GROUP BY to_user 

2018-01-11 14:53:47.2214 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Infom amount: 537,00  

2018-01-11 14:53:47.2214 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Sergeiaf amount: 345,00  

2018-01-11 14:53:47.2214 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @TretyakRoman. Баланс: 882,00
 @Infom должен 537,00 @TretyakRoman
 @Sergeiaf должен 345,00 @TretyakRoman
 

2018-01-11 14:54:12.1907 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1500 

2018-01-11 14:55:16.5449 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1560 

2018-01-11 14:56:24.1154 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1620 

2018-01-11 14:57:28.7303 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1680 

2018-01-11 14:58:27.9442 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:58:27.9532 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:366 user_id:288805897 chat_id:-156558308 username:TretyakRoman name: Третьяк Роман date: 1515671907 message:'/t @Infom 40 @TretyakRoman' 

2018-01-11 14:58:28.4211 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:58:28.4211 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 40 @TretyakRoman' 

2018-01-11 14:58:28.4392 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-11 14:58:28.4392 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '40' 

2018-01-11 14:58:28.4512 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'TretyakRoman' 

2018-01-11 14:58:28.4512 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:58:28.4512 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:58:28.5410 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:58:28.5470 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:58:28.6250 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:40 to:TretyakRoman 

2018-01-11 14:58:28.6250 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,40 ,'TretyakRoman' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:58:28.7222 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:58:28.7222 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:58:28.8061 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:58:28.8851 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -68,00 

2018-01-11 14:58:28.8911 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:58:28.8911 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:58:28.9776 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-11 14:58:29.0571 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @TretyakRoman составляет 842,00 

2018-01-11 14:58:29.0635 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 55 успешно добавлена
Баланс пользователя @Infom составляет -68,00
Баланс пользователя @TretyakRoman составляет 842,00 

2018-01-11 14:58:33.5631 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1740 

2018-01-11 14:58:40.0759 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:58:40.0759 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:368 user_id:288805897 chat_id:-156558308 username:TretyakRoman name: Третьяк Роман date: 1515671919 message:'/d' 

2018-01-11 14:58:40.0759 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:58:40.0919 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:58:40.0919 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:58:40.1759 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-11 14:58:40.2539 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'TretyakRoman' GROUP BY to_user 

2018-01-11 14:58:40.3374 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Infom amount: 497,00  

2018-01-11 14:58:40.3426 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: TretyakRoman to: Sergeiaf amount: 345,00  

2018-01-11 14:58:40.3426 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @TretyakRoman. Баланс: 842,00
 @Infom должен 497,00 @TretyakRoman
 @Sergeiaf должен 345,00 @TretyakRoman
 

2018-01-11 14:58:55.6100 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:58:55.6100 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:370 user_id:459569 chat_id:-156558308 username:Sergeiaf name: Сергей Федоров date: 1515671935 message:'/d' 

2018-01-11 14:58:55.6290 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:58:55.6380 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-11 14:58:55.6380 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-11 14:58:55.7277 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-11 14:58:55.8062 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Sergeiaf' GROUP BY to_user 

2018-01-11 14:58:55.8860 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Sergeiaf to: Infom amount: -429,00  

2018-01-11 14:58:55.8860 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Sergeiaf to: TretyakRoman amount: -345,00  

2018-01-11 14:58:55.8860 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @Sergeiaf. Баланс: -774,00
 @Sergeiaf должен 429,00 @Infom
 @Sergeiaf должен 345,00 @TretyakRoman
 

2018-01-11 14:59:37.8856 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1800 

2018-01-11 15:00:42.2429 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1860 

2018-01-11 15:01:46.8451 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1920 

2018-01-11 15:02:51.1830 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1980 

2018-01-11 15:03:55.6972 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2040 

2018-01-11 15:05:00.8725 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2100 

2018-01-11 15:06:13.2007 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2160 

2018-01-11 15:07:17.9826 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2220 

2018-01-11 15:08:22.2537 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2280 

2018-01-11 15:09:26.7417 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2340 

2018-01-11 15:10:32.2130 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2400 

2018-01-11 15:11:38.7569 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2460 

2018-01-11 15:12:47.3631 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2520 

2018-01-11 15:13:54.4047 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2580 

2018-01-11 15:15:01.2478 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2640 

2018-01-11 15:16:07.3377 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2700 

2018-01-11 15:17:14.3096 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2760 

2018-01-11 15:18:21.9065 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2820 

2018-01-11 15:19:27.9910 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2880 

2018-01-11 15:20:33.8127 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2940 

2018-01-11 15:21:41.5187 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3000 

2018-01-11 15:22:45.8529 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3060 

2018-01-11 15:23:50.7730 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3120 

2018-01-11 15:24:55.1131 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3180 

2018-01-11 15:26:00.2062 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3240 

2018-01-11 15:27:05.6513 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3300 

2018-01-11 15:56:10.5703 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 

2018-01-11 15:56:36.3598 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3360 

2018-01-11 15:57:50.0575 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3420 

2018-01-11 15:58:54.5379 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3480 

2018-01-11 16:00:00.0162 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3540 

2018-01-11 16:01:05.2876 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3600 

2018-01-11 16:02:11.5517 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3660 

2018-01-11 16:03:16.5871 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3720 

2018-01-11 16:04:21.7762 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3780 

2018-01-11 16:05:27.5496 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3840 

2018-01-11 16:06:32.3490 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3900 

2018-01-11 16:07:36.9510 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 3960 

2018-01-11 16:08:41.3909 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4020 

2018-01-11 16:09:47.7919 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4080 

